founded_at,funding_rounds,funding_total_usd,milestones,lat,lng,relationships,status
2007,5.0,125371133.0,1.0,32.7940463,34.989571000000005,2.0,1
2007,5.0,125371133.0,3.0,40.7127753,-74.0059728,1.0,1
2007,5.0,125371133.0,1.0,33.7489954,-84.3879824,2.0,3
2008,5.0,125371133.0,2.0,51.5073509,-0.1277583,2.0,2
2005,5.0,125371133.0,1.0,45.2671352,19.8335496,1.0,1
1926,5.0,125371133.0,3.0,48.856614,2.3522218999999995,32.0,1
1984,5.0,125371133.0,1.0,38.0293059,-78.4766781,4.0,1
2001,5.0,125371133.0,1.0,34.14426160000001,-118.0019482,4.0,2
2007,5.0,125371133.0,1.0,-33.8688197,151.2092955,2.0,1
2004,5.0,125371133.0,1.0,40.7127753,-74.0059728,3.0,1
2003,4.0,45000000.0,2.0,37.3860517,-122.0838511,16.0,3
2006,5.0,125371133.0,2.0,37.7749295,-122.4194155,9.0,1
2006,5.0,125371133.0,1.0,41.8781136,-87.62979820000001,6.0,1
2007,5.0,125371133.0,1.0,42.25287720000001,-71.0022705,1.0,1
2008,5.0,125371133.0,1.0,37.3860517,-122.0838511,4.0,3
2009,5.0,125371133.0,1.0,-28.0,153.416667,1.0,1
2008,5.0,125371133.0,1.0,51.2194475,4.402464299999999,4.0,1
2008,5.0,125371133.0,1.0,40.7127753,-74.0059728,2.0,1
2008,5.0,125371133.0,1.0,12.9715987,77.5945627,1.0,1
2005,5.0,125371133.0,1.0,34.0522342,-118.24368490000002,2.0,1
2002,5.0,125371133.0,1.0,35.8902201,14.4766974,4.0,1
2004,5.0,125371133.0,1.0,32.6669328,-16.924055399999997,2.0,1
1997,5.0,125371133.0,1.0,39.165325,-86.5263857,3.0,1
1998,5.0,125371133.0,1.0,40.1012856,-75.38355250000001,1.0,1
2011,5.0,125371133.0,1.0,31.2303904,121.4737021,2.0,1
1987,5.0,125371133.0,1.0,42.722257,-84.42747440000001,17.0,1
2001,5.0,125371133.0,1.0,37.6658459,-97.3524874,5.0,1
2000,6.0,37490000.0,3.0,37.562991700000005,-122.3255254,9.0,2
2007,5.0,125371133.0,1.0,45.42152960000001,-75.69719309999999,4.0,2
2004,5.0,125371133.0,1.0,33.598394,73.04413520000001,1.0,1
1996,5.0,125371133.0,1.0,29.7604267,-95.3698028,3.0,1
2012,5.0,125371133.0,1.0,42.5256563,-71.09528909999999,4.0,1
1958,5.0,125371133.0,2.0,40.7127753,-74.0059728,27.0,1
2008,5.0,125371133.0,2.0,47.6768927,-122.2059833,5.0,1
2008,5.0,125371133.0,1.0,39.9525839,-75.1652215,4.0,1
1969,5.0,125371133.0,1.0,35.6528323,-97.4780954,4.0,1
1999,5.0,125371133.0,1.0,41.8781136,-87.62979820000001,2.0,1
2007,5.0,125371133.0,1.0,43.0389025,-87.9064736,1.0,1
2011,5.0,125371133.0,1.0,45.5016889,-73.567256,2.0,1
2005,5.0,125371133.0,1.0,38.8403909,-77.4288769,1.0,1
1967,5.0,125371133.0,1.0,48.856614,2.3522218999999995,7.0,1
2004,5.0,125371133.0,2.0,53.9045398,27.5615244,1.0,1
1995,5.0,125371133.0,1.0,34.1157564,-118.1854042,3.0,1
2004,5.0,125371133.0,1.0,26.4614625,-80.07282009999999,4.0,1
2005,5.0,125371133.0,4.0,37.3541079,-121.9552356,12.0,1
2007,5.0,125371133.0,1.0,48.1351253,11.581980499999998,4.0,1
2004,5.0,125371133.0,2.0,43.0849359,-79.0707727,8.0,1
1997,5.0,125371133.0,2.0,43.653226,-79.3831843,4.0,1
2009,5.0,125371133.0,1.0,43.07305170000001,-89.4012302,6.0,1
2007,5.0,125371133.0,1.0,49.3199816,-123.0724139,3.0,1
2006,5.0,125371133.0,1.0,43.8561002,-79.3370188,4.0,1
2003,5.0,125371133.0,1.0,37.6871761,-97.330053,2.0,1
2005,5.0,125371133.0,2.0,50.937531,6.9602786,2.0,1
1991,5.0,125371133.0,2.0,37.2358078,-121.9623751,6.0,1
2006,5.0,125371133.0,1.0,27.4989278,-82.5748194,3.0,1
2003,5.0,125371133.0,1.0,40.439483200000005,-79.9639145,2.0,1
2008,5.0,125371133.0,2.0,30.267153000000004,-97.7430608,1.0,3
2008,5.0,125371133.0,1.0,51.5073509,-0.1277583,4.0,1
2010,5.0,125371133.0,1.0,36.1539816,-95.992775,4.0,1
2010,5.0,125371133.0,2.0,49.282729100000005,-123.1207375,3.0,1
2007,5.0,125371133.0,1.0,51.5105384,-0.5950406,4.0,1
2001,5.0,125371133.0,1.0,39.1031182,-84.5120196,2.0,1
2000,5.0,125371133.0,2.0,19.0330488,73.0296625,4.0,1
2011,5.0,125371133.0,1.0,32.715738,-117.1610838,1.0,1
1997,5.0,125371133.0,1.0,44.9537029,-93.0899578,1.0,1
2006,5.0,125371133.0,2.0,38.6270025,-90.1994042,2.0,2
2011,5.0,125371133.0,1.0,39.613321,-105.0166498,1.0,1
2006,4.0,46000000.0,4.0,37.7749295,-122.4194155,23.0,1
2002,5.0,125371133.0,1.0,51.753241,-0.448632,4.0,1
2011,5.0,125371133.0,1.0,50.62925,3.057256,1.0,1
2000,5.0,125371133.0,1.0,12.9715987,77.5945627,4.0,1
1980,5.0,125371133.0,1.0,43.653226,-79.3831843,6.0,1
2006,5.0,125371133.0,1.0,36.9771729,-121.89940159999998,2.0,1
2010,5.0,125371133.0,2.0,51.185732,-0.612808,3.0,2
2002,4.0,47500000.0,3.0,37.4418834,-122.1430195,24.0,1
1998,5.0,125371133.0,2.0,37.7749295,-122.4194155,9.0,1
2011,5.0,125371133.0,1.0,48.856614,2.3522218999999995,1.0,1
2004,5.0,125371133.0,1.0,28.7040592,77.1024902,3.0,1
2002,5.0,125371133.0,3.0,33.6845673,-117.82650490000002,11.0,1
2006,5.0,125371133.0,1.0,50.0755381,14.4378005,4.0,1
2008,5.0,125371133.0,1.0,49.0362907,8.7010592,3.0,1
2011,5.0,125371133.0,1.0,40.7127753,-74.0059728,2.0,1
2008,5.0,125371133.0,1.0,52.2545225,-2.2668382,1.0,1
2008,5.0,125371133.0,1.0,40.7127753,-74.0059728,4.0,1
2005,5.0,125371133.0,1.0,22.572646,88.363895,5.0,1
2011,5.0,125371133.0,1.0,41.9164343,-83.3977101,5.0,1
2008,5.0,125371133.0,1.0,54.504523,-1.354759,1.0,1
2010,5.0,125371133.0,1.0,51.5073509,-0.1277583,4.0,1
2000,4.0,33000000.0,5.0,42.3600825,-71.0588801,35.0,2
2006,5.0,125371133.0,1.0,52.5200066,13.404954,2.0,1
2010,5.0,125371133.0,1.0,51.5073509,-0.1277583,4.0,1
1998,5.0,125371133.0,1.0,40.7003793,-73.5929056,10.0,1
2005,5.0,125371133.0,1.0,26.3926665,49.9777136,1.0,1
1994,5.0,125371133.0,1.0,41.94870770000001,-71.0731162,2.0,1
2011,5.0,125371133.0,1.0,51.5073509,-0.1277583,2.0,1
2008,5.0,125371133.0,1.0,25.204849300000003,55.2707828,2.0,1
1999,5.0,125371133.0,2.0,37.8043637,-122.27111370000002,14.0,1
2006,5.0,125371133.0,1.0,52.3702157,4.895167900000001,4.0,1
2008,5.0,125371133.0,1.0,30.3321838,-81.655651,2.0,1
2008,5.0,125371133.0,1.0,9.8638091,-83.9161935,1.0,1
2011,5.0,125371133.0,1.0,36.198848600000005,-86.6197777,4.0,1
2000,5.0,125371133.0,1.0,42.040924700000005,-74.11819709999999,4.0,1
2011,5.0,125371133.0,1.0,33.7489954,-84.3879824,2.0,1
2010,5.0,125371133.0,1.0,34.1489719,-118.451357,4.0,1
2002,5.0,125371133.0,3.0,35.2270869,-80.8431267,2.0,1
2005,5.0,125371133.0,1.0,47.6062095,-122.33207079999998,9.0,2
2009,5.0,125371133.0,3.0,37.3796627,-122.1374637,2.0,1
2007,5.0,125371133.0,1.0,47.6062095,-122.33207079999998,3.0,1
1998,5.0,125371133.0,1.0,40.2884395,-75.2090623,10.0,1
2010,5.0,125371133.0,1.0,34.4208305,-119.6981901,4.0,1
2002,5.0,125371133.0,1.0,37.7749295,-122.4194155,1.0,1
1997,5.0,125371133.0,1.0,51.5073509,-0.1277583,1.0,1
1999,5.0,125371133.0,1.0,-1.2920659,36.821946200000006,4.0,1
2004,5.0,125371133.0,1.0,25.7616798,-80.1917902,1.0,1
1995,5.0,125371133.0,1.0,34.1066756,-117.8067257,4.0,1
2000,5.0,125371133.0,1.0,51.5073509,-0.1277583,4.0,1
2003,6.0,61132220.0,4.0,47.7510741,-120.7401385,17.0,1
2011,5.0,125371133.0,1.0,49.3199816,-123.0724139,2.0,1
2010,5.0,125371133.0,1.0,52.205337,0.121817,4.0,1
2011,5.0,125371133.0,1.0,25.7616798,-80.1917902,4.0,1
2006,5.0,125371133.0,1.0,43.100903,-75.232664,1.0,1
2002,5.0,125371133.0,1.0,33.7489954,-84.3879824,4.0,1
2009,5.0,125371133.0,1.0,34.2257255,-77.9447102,1.0,1
2007,5.0,125371133.0,1.0,35.408337200000005,-78.7394297,4.0,1
2008,5.0,125371133.0,1.0,37.5027185,-122.46942140000002,4.0,1
2009,5.0,125371133.0,1.0,40.7127753,-74.0059728,4.0,1
2006,5.0,125371133.0,1.0,26.7153424,-80.0533746,2.0,1
2006,5.0,125371133.0,1.0,37.7749295,-122.4194155,1.0,1
2008,5.0,125371133.0,1.0,37.3382082,-121.88632859999998,1.0,1
2005,5.0,125371133.0,1.0,28.459496500000004,77.02663829999999,5.0,1
1956,5.0,125371133.0,1.0,44.977753,-93.2650108,37.0,1
2008,5.0,125371133.0,1.0,40.0578384,-74.13718320000001,4.0,1
1998,5.0,125371133.0,1.0,48.856614,2.3522218999999995,1.0,1
2009,5.0,125371133.0,1.0,37.678074200000005,-97.2392359,1.0,1
2008,5.0,125371133.0,1.0,41.8781136,-87.62979820000001,1.0,1
2004,5.0,125371133.0,1.0,42.1354079,24.7452904,4.0,1
2003,5.0,125371133.0,1.0,34.0522342,-118.24368490000002,1.0,1
2007,5.0,125371133.0,1.0,47.6101497,-122.2015159,1.0,1
1997,5.0,125371133.0,1.0,44.7246629,-63.6908522,1.0,2
2008,5.0,125371133.0,1.0,37.3382082,-121.88632859999998,4.0,1
2004,5.0,125371133.0,1.0,34.0522342,-118.24368490000002,16.0,1
2005,5.0,125371133.0,1.0,34.0900091,-118.3617443,4.0,1
1995,5.0,125371133.0,1.0,34.2506356,-118.61481,4.0,1
2006,5.0,125371133.0,1.0,41.18654779999999,-73.1951767,4.0,1
1986,5.0,125371133.0,1.0,26.2389469,73.0243094,4.0,1
2005,5.0,125371133.0,1.0,37.7749295,-122.4194155,4.0,1
2003,5.0,125371133.0,1.0,40.7127753,-74.0059728,4.0,1
1996,5.0,125371133.0,2.0,-12.0463731,-77.042754,2.0,1
1999,5.0,125371133.0,1.0,33.4483771,-112.0740373,4.0,1
2001,5.0,125371133.0,2.0,33.7489954,-84.3879824,4.0,1
1992,5.0,125371133.0,1.0,44.0520691,-123.08675359999998,1.0,1
2004,5.0,125371133.0,1.0,-36.8484597,174.7633315,26.0,1
1999,5.0,125371133.0,1.0,34.0522342,-118.24368490000002,4.0,1
2007,5.0,125371133.0,1.0,33.6188829,-117.9298493,1.0,1
2008,5.0,125371133.0,1.0,52.7095702,4.8076765,1.0,1
2005,5.0,125371133.0,1.0,60.484304,15.433969,1.0,1
2008,5.0,125371133.0,1.0,51.5073509,-0.1277583,1.0,1
2000,5.0,125371133.0,1.0,35.007369700000005,-80.9450759,21.0,1
2000,5.0,125371133.0,1.0,28.8052674,-97.0035982,4.0,1
2010,5.0,125371133.0,1.0,37.7813805,-122.4656349,4.0,1
2008,5.0,125371133.0,1.0,51.5073509,-0.1277583,4.0,1
1997,5.0,125371133.0,1.0,46.771210100000005,23.6236353,1.0,1
1985,5.0,125371133.0,2.0,33.6845673,-117.82650490000002,32.0,2
1989,5.0,125371133.0,2.0,41.8781136,-87.62979820000001,2.0,2
2011,5.0,125371133.0,1.0,55.6760968,12.568337199999998,4.0,1
1999,5.0,125371133.0,2.0,28.8052674,-97.0035982,2.0,1
2010,5.0,125371133.0,1.0,46.9577083,7.4873069,1.0,1
2004,5.0,125371133.0,1.0,28.5355161,77.3910265,4.0,1
2006,5.0,125371133.0,1.0,28.6139391,77.20902120000001,4.0,1
1983,5.0,125371133.0,1.0,40.01314179999999,-75.23040379999999,6.0,2
2008,5.0,125371133.0,1.0,37.3860517,-122.0838511,1.0,1
2008,5.0,125371133.0,1.0,41.5381124,2.4447406000000003,3.0,1
2011,5.0,125371133.0,1.0,12.9715987,77.5945627,4.0,1
2008,5.0,125371133.0,1.0,37.7749295,-122.4194155,4.0,1
2004,4.0,40000000.0,2.0,32.271928,34.871979,10.0,1
2006,5.0,125371133.0,1.0,51.5073509,-0.1277583,4.0,1
2004,5.0,61123499.0,5.0,37.4852152,-122.2363548,34.0,1
2006,5.0,125371133.0,1.0,34.0521011,-118.47324640000002,2.0,2
2008,5.0,125371133.0,1.0,39.9041999,116.4073963,4.0,1
2005,5.0,125371133.0,1.0,44.7677424,-93.2777226,3.0,1
2006,5.0,125371133.0,1.0,49.8947798,9.6256492,4.0,1
2008,5.0,125371133.0,1.0,40.7127753,-74.0059728,1.0,1
1998,5.0,125371133.0,1.0,-34.6036844,-58.3815591,1.0,1
2000,5.0,125371133.0,1.0,48.2081743,16.3738189,5.0,1
2003,5.0,125371133.0,1.0,40.4167754,-3.7037902,1.0,1
2006,5.0,125371133.0,1.0,-22.9068467,-43.1728965,3.0,1
2009,5.0,125371133.0,1.0,59.4369608,24.7535747,3.0,1
1995,5.0,125371133.0,1.0,-22.9098833,-47.0625812,3.0,1
2007,5.0,125371133.0,1.0,40.4482193,-79.9242625,1.0,1
2002,5.0,125371133.0,1.0,43.58904520000001,-79.6441198,4.0,1
2004,5.0,125371133.0,1.0,-26.2041028,28.047305100000003,3.0,1
1999,5.0,125371133.0,2.0,37.7749295,-122.4194155,5.0,1
2007,5.0,125371133.0,1.0,32.068424,34.824785,4.0,1
2008,5.0,125371133.0,1.0,44.4267674,26.1025384,4.0,1
2001,5.0,125371133.0,1.0,53.5510846,9.9936819,2.0,1
2007,5.0,125371133.0,4.0,32.0852999,34.7817676,14.0,1
2010,5.0,125371133.0,1.0,37.7749295,-122.4194155,4.0,1
2006,7.0,63614000.0,2.0,37.3860517,-122.0838511,19.0,1
1999,4.0,51799963.0,3.0,40.7127753,-74.0059728,25.0,1
1997,5.0,125371133.0,1.0,42.2586342,-87.840625,4.0,2
2005,4.0,32006000.0,3.0,37.3860517,-122.0838511,21.0,2
2006,5.0,125371133.0,1.0,37.3382082,-121.88632859999998,4.0,1
2008,5.0,125371133.0,1.0,41.8781136,-87.62979820000001,3.0,1
2008,5.0,125371133.0,1.0,38.9624899,-77.4380485,4.0,1
2006,5.0,125371133.0,1.0,31.8087678,-85.969951,4.0,1
2006,5.0,125371133.0,1.0,40.201024100000005,-77.2002745,2.0,1
2007,5.0,125371133.0,3.0,51.5073509,-0.1277583,1.0,1
2008,5.0,125371133.0,1.0,34.0736204,-118.4003563,4.0,1
2005,9.0,136465336.0,6.0,37.4852152,-122.2363548,26.0,1
1994,4.0,45000000.0,2.0,40.7127753,-74.0059728,13.0,1
2008,5.0,125371133.0,1.0,46.8138783,-71.2079809,4.0,1
2011,5.0,125371133.0,1.0,33.494170399999994,-111.9260519,3.0,1
1991,5.0,125371133.0,1.0,37.4323341,-121.8995741,5.0,1
1907,5.0,125371133.0,1.0,52.07049779999999,4.300699900000001,26.0,1
1989,5.0,125371133.0,2.0,52.07049779999999,4.300699900000001,4.0,1
2011,5.0,125371133.0,2.0,41.6639383,-83.555212,3.0,3
2007,5.0,125371133.0,1.0,40.7127753,-74.0059728,5.0,1
2008,5.0,125371133.0,1.0,55.864237,-4.251806,2.0,1
2006,5.0,125371133.0,2.0,42.4334903,-71.4495058,8.0,1
2010,5.0,125371133.0,1.0,10.0159394,-84.21417009999999,2.0,1
2011,5.0,125371133.0,1.0,41.8781136,-87.62979820000001,4.0,1
2007,5.0,69000000.0,2.0,47.6062095,-122.33207079999998,10.0,1
2000,5.0,125371133.0,1.0,40.3916172,-111.8507662,10.0,1
2006,5.0,125371133.0,1.0,29.5377315,-95.1182645,4.0,1
2008,5.0,125371133.0,1.0,50.73743,7.0982068,1.0,1
2008,5.0,125371133.0,3.0,39.7392358,-104.990251,10.0,1
2008,5.0,125371133.0,1.0,42.9849233,-81.2452768,3.0,1
2011,5.0,125371133.0,2.0,41.6639383,-83.555212,2.0,1
2006,5.0,125371133.0,1.0,39.7392358,-104.990251,2.0,1
2007,5.0,125371133.0,1.0,38.9822282,-94.6707917,2.0,1
2006,5.0,125371133.0,2.0,60.16985570000001,24.9383791,19.0,1
2002,5.0,125371133.0,1.0,43.604652,1.444209,4.0,1
2003,5.0,125371133.0,1.0,51.5073509,-0.1277583,1.0,1
2004,5.0,125371133.0,1.0,52.5200066,13.404954,4.0,1
2006,4.0,109046753.0,1.0,59.9342802,30.3350986,3.0,1
2001,5.0,83511402.0,3.0,37.7799273,-121.9780153,11.0,1
2007,5.0,125371133.0,1.0,40.7127753,-74.0059728,5.0,1
2008,5.0,125371133.0,1.0,34.0522342,-118.24368490000002,4.0,1
1967,5.0,125371133.0,2.0,40.8256561,-73.6981858,26.0,1
2005,5.0,125371133.0,1.0,42.3600825,-71.0588801,4.0,1
1998,6.0,45585068.0,2.0,37.7749295,-122.4194155,20.0,1
2000,5.0,125371133.0,1.0,30.267153000000004,-97.7430608,1.0,1
1991,5.0,125371133.0,1.0,51.5073509,-0.1277583,4.0,1
2006,5.0,125371133.0,1.0,48.856614,2.3522218999999995,1.0,1
2011,5.0,125371133.0,1.0,49.5658269,6.0578061,4.0,1
1999,5.0,125371133.0,1.0,53.34980529999999,-6.2603097000000005,5.0,1
2006,5.0,38300000.0,4.0,37.562991700000005,-122.3255254,15.0,1
2004,5.0,125371133.0,1.0,32.9762327,-96.5952703,4.0,1
2002,5.0,125371133.0,3.0,42.69770820000001,23.3218675,17.0,1
2006,5.0,125371133.0,1.0,33.8302961,-116.54529209999998,5.0,1
2012,5.0,125371133.0,1.0,19.0759837,72.87765590000001,4.0,1
1982,5.0,125371133.0,1.0,42.6583661,-83.14993220000001,1.0,1
2008,5.0,125371133.0,1.0,47.1661672,8.5154946,2.0,1
2008,5.0,125371133.0,1.0,24.8614622,67.00993879999999,1.0,1
1999,5.0,47500000.0,2.0,37.4418834,-122.1430195,3.0,2
2011,5.0,125371133.0,1.0,51.5073509,-0.1277583,2.0,1
2007,5.0,125371133.0,1.0,33.7489954,-84.3879824,1.0,1
2006,5.0,125371133.0,1.0,48.1351253,11.581980499999998,1.0,1
2011,5.0,125371133.0,1.0,51.5073509,-0.1277583,2.0,1
2008,5.0,125371133.0,1.0,42.1945758,-122.7094767,2.0,1
2006,5.0,125371133.0,1.0,19.0759837,72.87765590000001,4.0,1
2003,4.0,5700000000.0,2.0,47.6768927,-122.2059833,19.0,2
2008,5.0,125371133.0,1.0,-31.2532183,146.921099,1.0,1
2008,5.0,125371133.0,1.0,51.5073509,-0.1277583,1.0,1
1998,5.0,125371133.0,1.0,34.0522342,-118.24368490000002,1.0,1
2001,5.0,125371133.0,1.0,51.5073509,-0.1277583,4.0,1
1991,5.0,125371133.0,2.0,32.814017699999994,-96.9488945,8.0,1
2011,5.0,125371133.0,1.0,37.680651,-97.390305,2.0,1
2007,5.0,125371133.0,1.0,51.5073509,-0.1277583,2.0,1
2003,5.0,125371133.0,1.0,42.8911782,-75.6412775,3.0,1
1988,5.0,125371133.0,1.0,37.4852152,-122.2363548,7.0,1
2011,5.0,125371133.0,1.0,52.5200066,13.404954,3.0,1
2008,5.0,125371133.0,1.0,41.3850639,2.1734035,2.0,1
1998,5.0,125371133.0,2.0,37.4852152,-122.2363548,8.0,1
2001,5.0,125371133.0,2.0,33.7489954,-84.3879824,3.0,3
2007,5.0,125371133.0,1.0,23.2599333,77.412615,1.0,1
2007,4.0,36200000.0,4.0,42.3370413,-71.2092214,3.0,1
2006,5.0,125371133.0,1.0,37.7749295,-122.4194155,1.0,1
2007,5.0,125371133.0,1.0,38.984652,-77.09470920000001,2.0,1
2007,5.0,125371133.0,2.0,37.548269700000006,-121.9885719,4.0,1
2006,5.0,125371133.0,1.0,47.7510741,-120.7401385,2.0,1
2003,5.0,125371133.0,1.0,47.6062095,-122.33207079999998,4.0,1
2005,5.0,39800000.0,1.0,47.6101497,-122.2015159,12.0,1
2000,5.0,35154999.0,2.0,37.558546500000006,-122.2710788,13.0,1
2002,5.0,125371133.0,1.0,26.5628537,-81.94953309999998,1.0,1
1990,5.0,125371133.0,1.0,42.4906231,-71.27600890000001,4.0,1
2006,5.0,125371133.0,3.0,33.7489954,-84.3879824,5.0,1
2011,5.0,125371133.0,1.0,38.9787544,-94.5673493,2.0,1
2001,5.0,125371133.0,1.0,41.8781136,-87.62979820000001,4.0,2
2003,5.0,125371133.0,1.0,48.856614,2.3522218999999995,11.0,1
1996,5.0,125371133.0,1.0,33.494170399999994,-111.9260519,4.0,1
1994,5.0,125371133.0,1.0,19.4326077,-99.133208,1.0,1
2009,5.0,125371133.0,1.0,41.6885978,-71.56420759999999,4.0,1
2007,5.0,125371133.0,1.0,32.0852999,34.7817676,2.0,1
1988,5.0,125371133.0,1.0,41.079273,-85.13935129999999,2.0,2
2009,5.0,125371133.0,1.0,34.2257255,-77.9447102,4.0,1
2007,5.0,125371133.0,1.0,34.0522342,-118.24368490000002,2.0,1
2007,5.0,125371133.0,1.0,40.7127753,-74.0059728,4.0,1
2006,5.0,125371133.0,1.0,34.01945429999999,-118.4911912,3.0,1
2006,5.0,125371133.0,1.0,44.880163,-0.523108,3.0,1
2006,5.0,125371133.0,1.0,13.0826802,80.2707184,1.0,1
1997,5.0,125371133.0,1.0,33.158093300000004,-117.3505939,1.0,1
2007,5.0,125371133.0,1.0,33.2859472,-96.5727669,2.0,1
2008,5.0,125371133.0,1.0,37.7749295,-122.4194155,1.0,1
2008,5.0,125371133.0,1.0,39.7392358,-104.990251,4.0,1
2007,5.0,125371133.0,1.0,34.1367208,-118.66148090000002,4.0,1
2006,5.0,125371133.0,1.0,37.1929578,-95.7175467,2.0,1
2006,5.0,125371133.0,1.0,37.7749295,-122.4194155,4.0,1
2002,5.0,125371133.0,1.0,51.5073509,-0.1277583,2.0,1
2008,5.0,125371133.0,1.0,-26.0254685,28.00397,2.0,1
2008,5.0,125371133.0,1.0,51.5073509,-0.1277583,2.0,2
2011,5.0,125371133.0,1.0,-7.2574719,112.7520883,4.0,1
2005,5.0,125371133.0,1.0,40.5868114,-74.69858909999999,1.0,1
2005,5.0,125371133.0,2.0,51.5073509,-0.1277583,10.0,1
2008,5.0,125371133.0,2.0,34.0522342,-118.24368490000002,6.0,1
1989,5.0,125371133.0,1.0,49.1044302,-122.801094,4.0,1
2000,5.0,125371133.0,1.0,22.396428,114.109497,4.0,1
2006,5.0,125371133.0,1.0,40.434614,-79.73121579999999,2.0,1
2001,5.0,125371133.0,1.0,39.0839973,-77.1527578,33.0,1
2007,5.0,125371133.0,1.0,47.5301011,-122.0326191,4.0,1
2006,5.0,125371133.0,1.0,40.6895314,-74.17446240000001,6.0,1
2000,5.0,125371133.0,1.0,40.554887,-74.4642861,7.0,1
2008,5.0,125371133.0,1.0,42.5803122,-83.0302033,2.0,1
2007,5.0,131000000.0,3.0,37.7749295,-122.4194155,29.0,1
1975,5.0,125371133.0,1.0,34.0522342,-118.24368490000002,2.0,1
1993,5.0,125371133.0,1.0,34.01945429999999,-118.4911912,1.0,1
1996,5.0,125371133.0,1.0,32.715738,-117.1610838,6.0,2
2007,5.0,125371133.0,1.0,41.8781136,-87.62979820000001,3.0,1
2005,5.0,125371133.0,1.0,35.6092261,139.7301861,4.0,1
2004,5.0,125371133.0,1.0,30.267153000000004,-97.7430608,3.0,1
2009,5.0,125371133.0,1.0,59.3293235,18.068580800000003,6.0,1
1999,5.0,125371133.0,1.0,59.3293235,18.068580800000003,4.0,1
2000,5.0,125371133.0,1.0,28.5355161,77.3910265,4.0,1
2004,5.0,125371133.0,1.0,41.3897764,-81.4412259,2.0,1
2006,5.0,125371133.0,1.0,53.514681,-2.038679,1.0,1
2000,5.0,125371133.0,1.0,48.936181,2.357443,2.0,1
2011,5.0,125371133.0,1.0,51.5073509,-0.1277583,2.0,1
2005,5.0,125371133.0,1.0,48.986011,2.229632,5.0,1
1983,5.0,125371133.0,1.0,45.764043,4.835659,2.0,1
2006,5.0,125371133.0,1.0,34.01945429999999,-118.4911912,1.0,1
2005,5.0,125371133.0,1.0,38.423734,27.142826,4.0,1
2007,5.0,125371133.0,1.0,40.4167754,-3.7037902,4.0,1
1995,5.0,125371133.0,2.0,37.3382082,-121.88632859999998,26.0,2
1959,5.0,125371133.0,1.0,37.3541079,-121.9552356,70.0,2
1975,5.0,125371133.0,1.0,37.4323341,-121.8995741,26.0,4
2009,5.0,125371133.0,2.0,32.0852999,34.7817676,5.0,1
1995,5.0,125371133.0,1.0,37.36883,-122.0363496,2.0,2
2009,5.0,125371133.0,1.0,56.94964870000001,24.1051865,4.0,1
2008,5.0,125371133.0,1.0,39.082519700000006,-94.5823061,1.0,1
2005,5.0,125371133.0,1.0,-25.4244287,-49.2653819,2.0,1
2001,5.0,125371133.0,1.0,37.3382082,-121.88632859999998,2.0,2
2009,5.0,125371133.0,1.0,60.2054911,24.6559,3.0,1
2003,5.0,125371133.0,1.0,25.8575963,-80.2781057,2.0,1
2011,5.0,125371133.0,1.0,53.27066800000001,-9.0567905,1.0,1
2010,5.0,125371133.0,1.0,37.3541079,-121.9552356,3.0,1
2007,5.0,125371133.0,1.0,37.7749295,-122.4194155,2.0,1
2007,5.0,125371133.0,2.0,29.425967100000005,-98.4861419,1.0,2
2008,5.0,125371133.0,1.0,36.9880057,-121.9566267,2.0,1
2004,5.0,125371133.0,1.0,39.1222138,-104.917204,2.0,1
2003,5.0,44709996.0,3.0,30.267153000000004,-97.7430608,9.0,1
2005,5.0,125371133.0,1.0,36.0458512,-95.85226690000002,3.0,1
2004,5.0,125371133.0,1.0,-23.5505199,-46.6333094,4.0,1
2011,5.0,125371133.0,2.0,45.4642035,9.189982,1.0,1
2008,5.0,125371133.0,1.0,12.9715987,77.5945627,3.0,1
1933,5.0,125371133.0,2.0,49.00363,2.516978,3.0,1
2008,5.0,125371133.0,2.0,51.0459248,7.0192196,20.0,1
1992,5.0,125371133.0,2.0,51.5073509,-0.1277583,25.0,1
2006,5.0,125371133.0,1.0,48.117266,-1.6777926,2.0,1
2010,5.0,125371133.0,1.0,40.7127753,-74.0059728,4.0,1
2008,5.0,125371133.0,1.0,43.653226,-79.3831843,9.0,1
2007,5.0,125371133.0,1.0,46.2715983,6.125981,2.0,1
2001,4.0,30300000.0,1.0,42.376485200000005,-71.2356113,9.0,1
1990,5.0,125371133.0,1.0,19.0759837,72.87765590000001,2.0,1
2003,5.0,125371133.0,1.0,48.2081743,16.3738189,10.0,2
2004,5.0,125371133.0,2.0,37.3860517,-122.0838511,6.0,1
2000,5.0,125371133.0,1.0,27.8964147,-81.8431374,4.0,1
2000,5.0,125371133.0,1.0,13.0826802,80.2707184,1.0,1
1999,6.0,46799996.0,1.0,32.715738,-117.1610838,9.0,1
2007,5.0,125371133.0,1.0,37.7749295,-122.4194155,1.0,1
2011,5.0,125371133.0,1.0,40.7127753,-74.0059728,4.0,1
2008,5.0,125371133.0,1.0,49.282729100000005,-123.1207375,1.0,1
2008,5.0,125371133.0,1.0,-33.87801760000001,151.22044409999998,3.0,1
2007,5.0,125371133.0,1.0,40.7127753,-74.0059728,4.0,1
1999,5.0,125371133.0,1.0,42.0039178,-87.97034609999999,4.0,1
2008,5.0,125371133.0,2.0,33.6845673,-117.82650490000002,1.0,1
